2021-05-10 18:49:33.342 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.6.Final
2021-05-10 19:17:38.933 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:17:38.945 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:19:18.878 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:19:18.888 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:19:18.973 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:19:18.983 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:21:42.545 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:21:42.554 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:21:42.597 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:21:42.605 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:24:52.972 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:24:52.982 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:24:53.042 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:24:53.050 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:26:06.684 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:26:06.694 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:26:06.764 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:26:06.774 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:30:43.637 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:30:52.381 [http-nio-8080-exec-4] INFO  x.aiinirii.carboninfosys.controller.UserController - login user: UserLoginParam(username=admin, password=admin)
2021-05-10 19:31:02.687 [lettuce-eventExecutorLoop-1-3] INFO  io.lettuce.core.protocol.ConnectionWatchdog - Reconnecting, last destination was /8.140.159.241:6379
2021-05-10 19:31:02.709 [lettuce-nioEventLoop-4-5] INFO  io.lettuce.core.protocol.ReconnectionHandler - Reconnected to 8.140.159.241:6379
2021-05-10 19:31:11.632 [http-nio-8080-exec-5] INFO  x.aiinirii.carboninfosys.controller.UserController - login user: UserLoginParam(username=admin, password=admin)
2021-05-10 19:31:11.731 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:31:11.739 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:31:11.754 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:31:11.764 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:32:45.483 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:32:45.493 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:32:45.531 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:32:45.541 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:34:14.901 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:34:14.902 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:34:14.902 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:34:14.905 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:34:14.905 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:34:14.915 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:34:14.915 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:34:14.915 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:34:14.915 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:34:14.915 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:34:15.677 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:34:15.691 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:42:54.866 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:42:54.866 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:42:54.866 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:42:54.869 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:42:54.869 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:42:59.978 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:06.074 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:09.942 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:13.887 [lettuce-eventExecutorLoop-1-12] INFO  io.lettuce.core.protocol.ConnectionWatchdog - Reconnecting, last destination was /8.140.159.241:6379
2021-05-10 19:43:13.913 [lettuce-nioEventLoop-4-6] INFO  io.lettuce.core.protocol.ReconnectionHandler - Reconnected to 8.140.159.241:6379
2021-05-10 19:43:13.920 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:14.299 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:14.307 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:14.409 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:14.417 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:17.096 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:17.098 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:17.098 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:17.100 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:17.100 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:17.105 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:17.105 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:17.105 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:17.112 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:17.112 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:17.467 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:17.474 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:19.120 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:19.125 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:53.444 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:53.450 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:43:56.997 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:43:57.005 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:04.180 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:04.180 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:04.188 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:04.188 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:04.248 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:04.255 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:07.540 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:07.547 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:12.915 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:12.923 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:15.053 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:15.058 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:34.407 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:34.410 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:34.410 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:34.410 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:34.415 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:34.417 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:34.417 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:34.421 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:34.927 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:34.935 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:35.375 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:35.383 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:35.829 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:35.841 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:36.290 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:36.297 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:36.644 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:36.650 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:36.754 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:36.771 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:37.224 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:37.231 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:37.682 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:37.691 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:39.898 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:39.904 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:43.785 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:43.792 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:44:50.013 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:44:50.021 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:45:09.083 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:45:09.092 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:45:09.261 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:45:09.268 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:45:09.337 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:45:09.346 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:17.357 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:17.357 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:17.358 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:17.358 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:17.364 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:17.364 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:17.367 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:17.367 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:17.434 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:17.441 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:17.480 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:17.487 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:19.893 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:19.902 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:19.916 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:19.923 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:19.934 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:19.940 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:36.091 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:36.100 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:39.141 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:39.161 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:45.037 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:45.040 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:45.043 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:45.044 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:45.046 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
